纳税人识别号,纳税人名称,评价年度,税务机关
91360102566284196E,南昌上一给水设备有限公司,2018,国家税务总局南昌市东湖区税务局滕王阁税务分局
91360102099262720Q,江西风火轮汽车配件有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100772357974P,江西同济恩莱茵医科发展有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100772387129U,江西飞源商贸有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360102343240823C,南昌市康肴食品贸易有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
913601007165481435,南昌公路桥梁工程有限公司,2018,国家税务总局南昌市东湖区税务局税源管理股
913601006697703572,江西省宏声文化艺术发展有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
913601006749799720,江西省华晟工贸有限责任公司,2018,国家税务总局南昌市东湖区税务局大院税务分局
91360102566284428E,南昌哈电电站阀门有限公司,2018,国家税务总局南昌市东湖区税务局滕王阁税务分局
9136010073390754X2,江西省鑫鼎建设咨询监理有限公司,2018,国家税务总局南昌市东湖区税务局大院税务分局
913601007599943116,江西云鹏旅游汽车服务有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
913601007511168801,江西浩宇工程咨询有限公司,2018,国家税务总局南昌市东湖区税务局大院税务分局
913601007814899283,南昌市新龙金属材料有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360102097141052L,江西强强广告有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
913601007897394856,江西泓远贸易有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
913601007542296619,江西华维科技发展有限责任公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100591836968G,南昌市伟特电子有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100756794672Q,江西赣杰电力科技开发有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100759970993A,江西天骥电气有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100763388285N,南昌彩虹照明电器有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100763350930Q,南昌赣宇物资有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
913601007633530661,江西海越实业有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
9136010259184276XX,南昌云瑾工贸有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360102591811293M,南昌丽格贸易有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100751132274W,江西达壮汽车服务有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360100756776589Q,江西省东科医疗器械有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
913601025918069295,南昌市锌钢金属材料有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
913601007567722030,江西方达医疗设备有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100763365200R,江西新大新实业投资发展有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100563848443Y,江西裕润科技有限责任公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
9136010256383632XE,江西魔丽化妆品有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
9136010076979206XF,江西南方国际旅行社有限公司,2018,国家税务总局南昌市东湖区税务局百花洲税务分局
91360100772370589E,南昌市永祥汽车维修有限公司,2018,国家税务总局南昌市东湖区税务局墩子塘税务分局
91360125063492452C,江西华岳文化传播有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125561057461H,江西中路混凝土有限公司,2018,国家税务总局南昌市红谷滩新区税务局九龙湖税务所
91360125095884880K,江西汇能电力工程技术有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601253092487841,江西勤宇建筑劳务有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125332956850D,江西创美汽车销售有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601250544254269,南昌信微通信技术有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601253431742803,江西腾达科技有限公司南昌红谷滩店,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360100769787869B,南昌兴强商贸有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125MA35F1GH2D,国金证券股份有限公司南昌赣江中大道证券营业部,2018,国家税务总局南昌市红谷滩新区税务局第二税务所  (责任编辑：admin)
91360125MA35F6NB1A,江西联德科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601256859989096,南昌航大机动车驾驶员培训服务有限公司,2018,国家税务总局南昌市红谷滩新区税务局九龙湖税务所
913601005638008453,江西鑫邦置业有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
91360100571162628F,南昌凯丰酒店用品设备有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
9136000030921842XK,江西省博汇九洲金融服务有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360109309299602,江西荣润商贸有限公司,2018,国家税务总局南昌市红谷滩新区税务局九龙湖税务所
360109054440079,江西昌盛大药房有限公司南昌翠苑路店,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125563804184G,南昌炜仁科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125571167437D,江西顺通通信工程有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
91360125596515856B,江西盛亿贸易发展有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601256834575191,南昌汇贤科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601255535037326,江西力通电梯服务有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601255892497803,江西鸣航建筑装饰工程有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
913601253994358652,江西英捷生物科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
9136012505643633X7,南昌优品电子商务有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601255787933771,南昌市博思堂地产顾问有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125596542870C,南昌万达国际电影城有限公司红谷滩店,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601255892383280,南昌市百祥实业有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125309219027C,南昌腾锦环保科技有限责任公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125309272602Q,深圳市开元国际物业管理有限公司江南分公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125071830845E,江西省纽丽装饰工程有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
91360125051604365G,南昌百星饲料有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360103598888883,江西省炫烨实业有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601253092048887,世茂天成物业服务集团有限公司南昌第三分公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360109309169509,南昌方向标展览展示服务有限公司,2018,国家税务总局南昌市红谷滩新区税务局九龙湖税务所
913601250588092248,江西智致科技发展有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
9136012505161431XD,南昌吉翔科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360109098371298,江西龚庄园林工程有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
91360125058841478A,江西光亚实业有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125095600665M,江西正越建设工程有限公司,2018,国家税务总局南昌市红谷滩新区税务局第二税务所
913601000516495204,桦洁商贸（上海）有限公司南昌第一分公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
91360125051633457B,江西省博士眼镜有限责任公司红谷滩万达万家分公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360109744261588,江西德奥汽车销售服务有限公司,2018,国家税务总局南昌市红谷滩新区税务局九龙湖税务所
91360103571195964G,南昌花朵朵生物科技有限公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
913601250516062646,上海夏微服饰有限公司南昌万达分公司,2018,国家税务总局南昌市红谷滩新区税务局税源管理科
360111309270068,南昌汇富文化传媒有限公司,2018,国家税务总局南昌市红谷滩新区税务局
